Action: 0
[0.32409056273037185, 0.03664437678632335, 0.46369503123929173, 0.03304018106465021, 0.04340930498541228, 0.03304018106465021, 0.03304018106465021, 0.03304018106465021]
[0.23083328958105218, 0.07747674686648819, 0.30430622922001865, 0.07747674686648819, 0.07747674686648819, 0.07747674686648819, 0.07747674686648819, 0.07747674686648819]
[0.263124412754106, 0.030721034877302166, 0.4196120339824257, 0.030720869649773594, 0.14647488859180666, 0.04790502084503867, 0.030720869649773594, 0.030720869649773594]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.24999327166288945, 0.04759859429498909, 0.44778058554473127, 0.03337925538608835, 0.08088566118042922, 0.07360412115869583, 0.03337925538608835, 0.03337925538608835]
[0.15295228466600386, 0.07743292148164296, 0.38245018644413836, 0.07743292148164296, 0.07743292148164296, 0.07743292148164296, 0.07743292148164296, 0.07743292148164296]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

