Timestep: 0, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 2, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 3, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 4, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 5, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.26328145113366697, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472]
Timestep: 6, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.21049101396180944, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 7, Trans probs: [0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1529612641183883, 0.23065627755843116, 0.1027304097205301, 0.1027304097205301]
Timestep: 8, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.12378499033073177, 0.25900647981480046, 0.10286808830907794, 0.10286808830907794]
Timestep: 9, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 10, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 11, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.12378499033073177, 0.25900647981480046, 0.10286808830907794, 0.10286808830907794]
Timestep: 12, Trans probs: [0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.15943537287726192, 0.2101411567806845, 0.10507057839034226, 0.10507057839034226]
Timestep: 13, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 14, Trans probs: [0.10410663687327283, 0.10410663687327283, 0.10410663687327283, 0.10410663687327283, 0.2156607049181569, 0.15969947384220604, 0.10410663687327283, 0.10410663687327283]
Timestep: 15, Trans probs: [0.10265235296507973, 0.10265235296507973, 0.10265235296507973, 0.10265235296507973, 0.15346083150362264, 0.23062505070589887, 0.10265235296507973, 0.10265235296507973]
Timestep: 16, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 17, Trans probs: [0.10265235296507973, 0.10265235296507973, 0.10265235296507973, 0.10265235296507973, 0.15346083150362264, 0.23062505070589887, 0.10265235296507973, 0.10265235296507973]
Timestep: 18, Trans probs: [0.10285074270668669, 0.10285074270668669, 0.10285074270668669, 0.10285074270668669, 0.12397864238706227, 0.2589169013728176, 0.10285074270668669, 0.10285074270668669]
Timestep: 19, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 20, Trans probs: [0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.15943537287726192, 0.2101411567806845, 0.10507057839034226, 0.10507057839034226]
Timestep: 21, Trans probs: [0.10285074270668669, 0.10285074270668669, 0.10285074270668669, 0.10285074270668669, 0.12397864238706227, 0.2589169013728176, 0.10285074270668669, 0.10285074270668669]
Timestep: 22, Trans probs: [0.10409742680320676, 0.10409742680320676, 0.10409742680320676, 0.10409742680320676, 0.11162397582223228, 0.26379146335852727, 0.10409742680320676, 0.10409742680320676]
Timestep: 23, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 24, Trans probs: [0.10409742680320676, 0.10409742680320676, 0.10409742680320676, 0.10409742680320676, 0.11162397582223228, 0.26379146335852727, 0.10409742680320676, 0.10409742680320676]
Timestep: 25, Trans probs: [0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.107304815231131, 0.2644169683377247, 0.10471303607185738, 0.10471303607185738]
Timestep: 26, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 27, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 28, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 29, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.15803594415276223, 0.10524550698090472, 0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472]
Timestep: 30, Trans probs: [0.1026836714602568, 0.1026836714602568, 0.1026836714602568, 0.1026836714602568, 0.128546214681458, 0.25535175655700115, 0.1026836714602568, 0.1026836714602568]
Timestep: 31, Trans probs: [0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.107304815231131, 0.2644169683377247, 0.10471303607185738, 0.10471303607185738]
Timestep: 32, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.15803594415276223, 0.10524550698090472, 0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472]
Timestep: 33, Trans probs: [0.10273040972053009, 0.10273040972053009, 0.23065627755843113, 0.10273040972053009, 0.1529612641183883, 0.10273040972053009, 0.10273040972053009, 0.10273040972053009]
Timestep: 34, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.25900647981480057, 0.10286808830907794, 0.12378499033073181, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794]
Timestep: 35, Trans probs: [0.10410663687327286, 0.10410663687327286, 0.2638061107154788, 0.10410663687327286, 0.11155406804488406, 0.10410663687327286, 0.10410663687327286, 0.10410663687327286]
Timestep: 36, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 37, Trans probs: [0.20943344349836732, 0.10471672174918366, 0.1597020387014682, 0.10471672174918366, 0.10728090905424628, 0.10471672174918366, 0.10471672174918366, 0.10471672174918366]
Timestep: 38, Trans probs: [0.15260279569086682, 0.10248148433116142, 0.23128098306482225, 0.10248148433116142, 0.10370879958850378, 0.10248148433116142, 0.10248148433116142, 0.10248148433116142]
Timestep: 39, Trans probs: [0.12361620817933162, 0.1027965793971597, 0.25909450738673584, 0.1027965793971597, 0.10330638744813395, 0.1027965793971597, 0.1027965793971597, 0.1027965793971597]
Timestep: 40, Trans probs: [0.11149679661524503, 0.10408411015842643, 0.2638170287638724, 0.10408411015842643, 0.10426562382875036, 0.10408411015842643, 0.10408411015842643, 0.10408411015842643]
Timestep: 41, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.26328145113366697, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472]
Timestep: 42, Trans probs: [0.21197099989717524, 0.1047092781814846, 0.15971082959868993, 0.1047092781814846, 0.10477177959671202, 0.1047092781814846, 0.1047092781814846, 0.1047092781814846]
Timestep: 43, Trans probs: [0.1529164175057611, 0.10266051636452315, 0.2310912001888274, 0.10266051636452315, 0.10268980048279586, 0.10266051636452315, 0.10266051636452315, 0.10266051636452315]
Timestep: 44, Trans probs: [0.12373004791296313, 0.10286802109101559, 0.2590496692359724, 0.10286802109101559, 0.10288017739598651, 0.10286802109101559, 0.10286802109101559, 0.10286802109101559]
Timestep: 45, Trans probs: [0.10507057839034226, 0.10507057839034226, 0.2645059512676042, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226]
Timestep: 46, Trans probs: [0.2156428886661991, 0.10410849364794109, 0.1597018223727347, 0.10410849364794109, 0.10411282072136074, 0.10410849364794109, 0.10410849364794109, 0.10410849364794109]
Timestep: 47, Trans probs: [0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.10471303607185738, 0.107304815231131, 0.2644169683377247, 0.10471303607185738, 0.10471303607185738]
Timestep: 48, Trans probs: [0.2156428886661991, 0.10410849364794109, 0.1597018223727347, 0.10410849364794109, 0.10411282072136074, 0.10410849364794109, 0.10410849364794109, 0.10410849364794109]
Timestep: 49, Trans probs: [0.15345814100775484, 0.10265200241530711, 0.23062787343226854, 0.10265200241530711, 0.10265397348344106, 0.10265200241530711, 0.10265200241530711, 0.10265200241530711]
Timestep: 50, Trans probs: [0.10507118105670978, 0.10507118105670978, 0.26450173260303156, 0.10507118105670978, 0.10507118105670978, 0.10507118105670978, 0.10507118105670978, 0.10507118105670978]
Timestep: 51, Trans probs: [0.12362298181801885, 0.10287881111951255, 0.2591041514649059, 0.10287881111951255, 0.10287881111951255, 0.10287881111951255, 0.10287881111951255, 0.10287881111951255]
Timestep: 52, Trans probs: [0.10494601507501379, 0.10494601507501379, 0.10494601507501379, 0.10494601507501379, 0.1058320958317307, 0.2644918137181866, 0.10494601507501379, 0.10494601507501379]
Timestep: 53, Trans probs: [0.22682810375258253, 0.10285070130601888, 0.15606686878264237, 0.10285070130601888, 0.10285152093468082, 0.10285070130601888, 0.10285070130601888, 0.10285070130601888]
Timestep: 54, Trans probs: [0.15534810449404146, 0.10275981301384043, 0.22809266975575943, 0.10275981301384043, 0.10276016068099694, 0.10275981301384043, 0.10275981301384043, 0.10275981301384043]
Timestep: 55, Trans probs: [0.11149572545215433, 0.10411431472365633, 0.26381838620590764, 0.10411431472365633, 0.10411431472365633, 0.10411431472365633, 0.10411431472365633, 0.10411431472365633]
Timestep: 56, Trans probs: [0.12493437014297328, 0.10278450758291562, 0.15557393034136513, 0.10278450758291562, 0.10278465401816796, 0.20556901516583123, 0.10278450758291562, 0.10278450758291562]
Timestep: 57, Trans probs: [0.10494601507501379, 0.10494601507501379, 0.10494601507501379, 0.10494601507501379, 0.1058320958317307, 0.2644918137181866, 0.10494601507501379, 0.10494601507501379]
Timestep: 58, Trans probs: [0.1038850611773262, 0.1038850611773262, 0.1038850611773262, 0.1038850611773262, 0.113306168773409, 0.2633834641626338, 0.1038850611773262, 0.1038850611773262]
Timestep: 59, Trans probs: [0.12493437014297328, 0.10278450758291562, 0.15557393034136513, 0.10278450758291562, 0.10278465401816796, 0.20556901516583123, 0.10278450758291562, 0.10278450758291562]
Timestep: 60, Trans probs: [0.10507117863554623, 0.10507117863554623, 0.15943057091563032, 0.10507117863554623, 0.10507117863554623, 0.21014235727109246, 0.10507117863554623, 0.10507117863554623]
Timestep: 61, Trans probs: [0.20536765782405708, 0.10268382891202854, 0.12854409790909505, 0.10268382891202854, 0.10268382891202854, 0.15266909970670503, 0.10268382891202854, 0.10268382891202854]
Timestep: 62, Trans probs: [0.10391371314544842, 0.10391371314544842, 0.2634431094735165, 0.10391371314544842, 0.10391371314544842, 0.11307461165379315, 0.10391371314544842, 0.10391371314544842]
Timestep: 63, Trans probs: [0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.21035866754485175, 0.15947244318552686, 0.10502814821160358, 0.10502814821160358]
Timestep: 64, Trans probs: [0.21358203982980944, 0.10127398138015953, 0.12757132555515321, 0.10127398138015953, 0.10127405432769389, 0.15247665476670536, 0.10127398138015953, 0.10127398138015953]
Timestep: 65, Trans probs: [0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.21035866754485175, 0.15947244318552686, 0.10502814821160358, 0.10502814821160358]
Timestep: 66, Trans probs: [0.1526961545598224, 0.10115416137993019, 0.1141346844320935, 0.10115416137993019, 0.20230832275986038, 0.12624419272850299, 0.10115416137993019, 0.10115416137993019]
Timestep: 67, Trans probs: [0.21358203982980944, 0.10127398138015953, 0.12757132555515321, 0.10127398138015953, 0.10127405432769389, 0.15247665476670536, 0.10127398138015953, 0.10127398138015953]
Timestep: 68, Trans probs: [0.12683821487889166, 0.1001258146404662, 0.20697897732630768, 0.1001258146404662, 0.15255045478063678, 0.11312909445229902, 0.1001258146404662, 0.1001258146404662]
Timestep: 69, Trans probs: [0.2553194418440932, 0.1011577561220834, 0.11356882081822271, 0.1011577561220834, 0.1011577905497641, 0.1253229222995863, 0.1011577561220834, 0.1011577561220834]
Timestep: 70, Trans probs: [0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.10502814821160358, 0.21035866754485175, 0.15947244318552686, 0.10502814821160358, 0.10502814821160358]
Timestep: 71, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
