Action: 0
[0.1637227414011417, 0.08651770218358192, 0.17749059900879885, 0.08651766096111019, 0.13968065258568965, 0.17303532193745727, 0.08651766096111019, 0.08651766096111019]
[0.09486661486773809, 0.09486661486773809, 0.3359336959258333, 0.09486661486773809, 0.09486661486773809, 0.09486661486773809, 0.09486661486773809, 0.09486661486773809]
[0.09646500801410077, 0.09170692088677623, 0.33174075945360715, 0.09170684129507795, 0.11325984528214464, 0.09170694247813745, 0.09170684129507795, 0.09170684129507795]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1442652473315765, 0.08639282156568687, 0.24623769674289206, 0.08639282156210178, 0.17753228773535004, 0.08639348193818923, 0.08639282156210178, 0.08639282156210178]
[0.12619585463071178, 0.0851495456448602, 0.2615746617184895, 0.0851495456448602, 0.18065313166695832, 0.09097816940439964, 0.0851495456448602, 0.0851495456448602]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.18308678551833477, 0.09154339275916738, 0.09154339275916738, 0.09154339275916738, 0.21892539545624715, 0.14027085522958108, 0.09154339275916738, 0.09154339275916738]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.09420835116069176, 0.09420835116069176, 0.09420835116069176, 0.09420835116069176, 0.0987277680438229, 0.33602212499202655, 0.09420835116069176, 0.09420835116069176]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.20274958498382376, 0.10137479249191188, 0.10137479249191188, 0.10137479249191188, 0.18900166006470492, 0.10137479249191188, 0.10137479249191188, 0.10137479249191188]
[0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.19385922566408817, 0.22456309734364732, 0.09692961283204408, 0.09692961283204408]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

