Action: 0
[0.12494613579447802, 0.08371483898197636, 0.2590098366250816, 0.08371483898197636, 0.1691229812527982, 0.11206169039973672, 0.08371483898197636, 0.08371483898197636]
[0.14092149614587324, 0.13582694082118718, 0.2320901295447778, 0.08337248804151512, 0.1576714813221012, 0.08337248804151512, 0.08337248804151512, 0.08337248804151512]
[0.25465193577332906, 0.12098878517297507, 0.20227904587821402, 0.0800236687773522, 0.10198494210998967, 0.08002428473343559, 0.0800236687773522, 0.0800236687773522]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.15652442482026344, 0.08293012957949018, 0.2780727835675661, 0.082925326831092, 0.14588721003993532, 0.08780947149946904, 0.082925326831092, 0.082925326831092]
[0.2788038466299862, 0.07936089633590439, 0.12727614615846664, 0.07936089633590439, 0.1305689292892536, 0.1459074925786761, 0.07936089633590439, 0.07936089633590439]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10089316186663021, 0.10089316186663021, 0.10089316186663021, 0.10089316186663021, 0.10089316186663021, 0.2937478669335886, 0.10089316186663021, 0.10089316186663021]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.09032070492446319, 0.09032070492446319, 0.09032070492446319, 0.09032070492446319, 0.16490885139354403, 0.29316691905967684, 0.09032070492446319, 0.09032070492446319]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

