Action: 0
[0.1465248454538883, 0.0677928766911119, 0.448780617699328, 0.04839648106533775, 0.14314604561238797, 0.04856617134727052, 0.04839648106533775, 0.04839648106533775]
[0.1550651236026936, 0.10426114498251696, 0.40779182915231005, 0.059104181558378446, 0.0964651760289657, 0.059104181558378446, 0.059104181558378446, 0.059104181558378446]
[0.06361623320353106, 0.054510502592129584, 0.5205600696871588, 0.05449430612238818, 0.1416059372929305, 0.0562243388570855, 0.05449430612238818, 0.05449430612238818]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.15462784729328446, 0.08774132507154465, 0.46489162814770135, 0.04604726484085784, 0.07571425883693617, 0.0788831461279598, 0.04604726484085784, 0.04604726484085784]
[0.20594630049466423, 0.04760045650133153, 0.38479272021171984, 0.04760045650133153, 0.10545602878568917, 0.11340312450260064, 0.04760045650133153, 0.04760045650133153]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.2993592972041328, 0.10009152897083819, 0.10009152897083819]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.10009152897083819, 0.2993592972041328, 0.10009152897083819, 0.10009152897083819]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

