Action: 0
[0.1389463619432881, 0.12215053505690517, 0.2634247991915577, 0.06389681303131153, 0.1858632122518379, 0.09792465246247671, 0.06389681303131153, 0.06389681303131153]
[0.16601088870467487, 0.08401957064149349, 0.34935827329887625, 0.06766344334533415, 0.12995749397361875, 0.06766344334533415, 0.06766344334533415, 0.06766344334533415]
[0.2927312213826211, 0.07050084080121147, 0.26021867007985705, 0.07045194423484688, 0.07242822811850533, 0.0927652069132644, 0.07045194423484688, 0.07045194423484688]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.11681747594020782, 0.0787635572054227, 0.406861185209031, 0.07047997700767059, 0.11474039177634497, 0.07137745884598187, 0.07047997700767059, 0.07047997700767059]
[0.16430874363221787, 0.07083077408667143, 0.3827322207200029, 0.07083077408667143, 0.09880516521442208, 0.07083077408667143, 0.07083077408667143, 0.07083077408667143]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

