Timestep: 451, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 452, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 453, Current State: 2, Next State: 0, Selected Action: 0
Timestep: 454, Current State: 0, Next State: 2, Selected Action: 0
Timestep: 455, Current State: 2, Next State: 4, Selected Action: 0
Timestep: 456, Current State: 4, Next State: 2, Selected Action: 0
Timestep: 457, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 458, Current State: 2, Next State: 5, Selected Action: 0
Timestep: 459, Current State: 5, Next State: 2, Selected Action: 0
Timestep: 460, Current State: 2, Next State: 4, Selected Action: 0
Timestep: 461, Current State: 4, Next State: 2, Selected Action: 0
Timestep: 462, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 463, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 464, Current State: 2, Next State: 5, Selected Action: 0
Timestep: 465, Current State: 5, Next State: 2, Selected Action: 0
Timestep: 466, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 467, Current State: 2, Next State: 0, Selected Action: 0
Timestep: 468, Current State: 0, Next State: 0, Selected Action: 0
Timestep: 469, Current State: 0, Next State: 0, Selected Action: 0
Timestep: 470, Current State: 0, Next State: 2, Selected Action: 0
Timestep: 471, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 472, Current State: 2, Next State: 0, Selected Action: 0
Timestep: 473, Current State: 0, Next State: 2, Selected Action: 0
Timestep: 474, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 475, Current State: 2, Next State: 4, Selected Action: 0
Timestep: 476, Current State: 4, Next State: 2, Selected Action: 0
Timestep: 477, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 478, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 479, Current State: 2, Next State: 0, Selected Action: 0
Timestep: 480, Current State: 0, Next State: 2, Selected Action: 0
Timestep: 481, Current State: 2, Next State: 5, Selected Action: 0
Timestep: 482, Current State: 5, Next State: 2, Selected Action: 0
Timestep: 483, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 484, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 485, Current State: 2, Next State: 4, Selected Action: 0
Timestep: 486, Current State: 4, Next State: 2, Selected Action: 0
Timestep: 487, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 488, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 489, Current State: 2, Next State: 4, Selected Action: 0
Timestep: 490, Current State: 4, Next State: 0, Selected Action: 0
Timestep: 491, Current State: 0, Next State: 0, Selected Action: 0
Timestep: 492, Current State: 0, Next State: 2, Selected Action: 0
Timestep: 493, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 494, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 495, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 496, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 497, Current State: 2, Next State: 2, Selected Action: 0
Timestep: 498, Current State: 2, Next State: 0, Selected Action: 0
Timestep: 499, Current State: 0, Next State: 2, Selected Action: 0
