Action: 0
[0.1235772490439894, 0.07663228355382856, 0.35268176499719256, 0.06844777434025658, 0.1727417913404303, 0.06902358804378939, 0.06844777434025658, 0.06844777434025658]
[0.1576457345953731, 0.07082343005990159, 0.2845551514290384, 0.07082343005990159, 0.14164686011980318, 0.13285853361617905, 0.07082343005990159, 0.07082343005990159]
[0.2572271376001961, 0.0665223115063899, 0.2482762765801038, 0.06374323855689681, 0.09596522915856408, 0.14077932948405578, 0.06374323855689681, 0.06374323855689681]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.22146152848621603, 0.06445266266561109, 0.2359619946980664, 0.06384310543983675, 0.18722108714829694, 0.09937341068229932, 0.06384310543983675, 0.06384310543983675]
[0.23917247701419203, 0.06264583285086123, 0.27444404457853405, 0.06264583285086123, 0.09777322671218278, 0.13802692029164615, 0.06264583285086123, 0.06264583285086123]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

