Action: 0
[0.1952035234376228, 0.07032088414981635, 0.40889346949614946, 0.06478870473165176, 0.06642730398980434, 0.06478870473165176, 0.06478870473165176, 0.06478870473165176]
[0.1461131247545663, 0.1405852697432808, 0.2937188546618512, 0.07305656237728315, 0.12735650133116908, 0.07305656237728315, 0.07305656237728315, 0.07305656237728315]
[0.2468224534245303, 0.12151634443943306, 0.31098127189075164, 0.06168580209683164, 0.07393650707984313, 0.06168601687494678, 0.06168580209683164, 0.06168580209683164]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1386227724126186, 0.06351520971617461, 0.42986598943409554, 0.06080584263853344, 0.12477265788297748, 0.06080584263853344, 0.06080584263853344, 0.06080584263853344]
[0.1430491423548453, 0.07518193139485596, 0.40585926927601884, 0.07518193139485596, 0.07518193139485596, 0.07518193139485596, 0.07518193139485596, 0.07518193139485596]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.09184888393351062, 0.09184888393351062, 0.09184888393351062, 0.09184888393351062, 0.09184888393351062, 0.3570578124654257, 0.09184888393351062, 0.09184888393351062]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

