Action: 0
[0.1032615940244689, 0.09872483140451585, 0.298291159737085, 0.09872483140451585, 0.10479374688912292, 0.0987541737312598, 0.09872483140451585, 0.09872483140451585]
[0.09694685811193803, 0.09694685811193803, 0.28440743071361674, 0.09694685811193803, 0.13391142061475522, 0.09694685811193803, 0.09694685811193803, 0.09694685811193803]
[0.203141527586468, 0.09964133577387313, 0.19908886731774084, 0.09962565161985198, 0.09962566284251011, 0.09962565161985198, 0.09962565161985198, 0.09962565161985198]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.24695828330697758, 0.09630262525897497, 0.1752254150816382, 0.09630262525897497, 0.09630317531650948, 0.09630262525897497, 0.09630262525897497, 0.09630262525897497]
[0.13804378561773928, 0.09661027265582373, 0.28229457844731826, 0.09661027265582373, 0.09661027265582373, 0.09661027265582373, 0.09661027265582373, 0.09661027265582373]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.10266153388269475, 0.2053230677653895, 0.10266153388269475, 0.10266153388269475, 0.178707728938442, 0.10266153388269475, 0.10266153388269475, 0.10266153388269475]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.2813692628211368, 0.10266153388269475, 0.10266153388269475]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.10266153388269475, 0.2813692628211368, 0.10266153388269475, 0.10266153388269475]
[0.10020878472352032, 0.10020878472352032, 0.10020878472352032, 0.10020878472352032, 0.10020878472352032, 0.2985385069353578, 0.10020878472352032, 0.10020878472352032]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

