Action: 0
[0.23122719971655462, 0.0439977349209591, 0.44875200870557036, 0.0439977349209591, 0.09975527949010843, 0.04427457240393023, 0.0439977349209591, 0.0439977349209591]
[0.18246668762771898, 0.09123334381385949, 0.27013324948912404, 0.09123334381385949, 0.09123334381385949, 0.09123334381385949, 0.09123334381385949, 0.09123334381385949]
[0.17341362867233598, 0.044972768448896305, 0.4681973098615217, 0.04476090768692884, 0.13437265498341694, 0.04476091497304253, 0.04476090768692884, 0.04476090768692884]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.2779245309204655, 0.05587406200879499, 0.39952737303531427, 0.04277164223656562, 0.09558746508916276, 0.04277164223656562, 0.04277164223656562, 0.04277164223656562]
[0.2327843261223748, 0.07826252047198927, 0.2976405510456895, 0.07826252047198927, 0.07826252047198927, 0.07826252047198927, 0.07826252047198927, 0.07826252047198927]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

