Timestep: 0, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 2, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 3, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 4, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 5, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.263281451133667, 0.10524550698090472, 0.10524550698090472]
Timestep: 6, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 7, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.263281451133667, 0.10524550698090472, 0.10524550698090472]
Timestep: 8, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 9, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.263281451133667, 0.10524550698090472, 0.10524550698090472]
Timestep: 10, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 11, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 12, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 13, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.21049101396180944, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 14, Trans probs: [0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.2556916738389184, 0.12792586783790105, 0.1027304097205301, 0.1027304097205301]
Timestep: 15, Trans probs: [0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.10507057839034226, 0.2101411567806845, 0.1594353728772619, 0.10507057839034226, 0.10507057839034226]
Timestep: 16, Trans probs: [0.1026836714602568, 0.1026836714602568, 0.1026836714602568, 0.1026836714602568, 0.15266808509674443, 0.23122988614171477, 0.1026836714602568, 0.1026836714602568]
Timestep: 17, Trans probs: [0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.12362242296307581, 0.2591044861871025, 0.10287884847497028, 0.10287884847497028]
Timestep: 18, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 19, Trans probs: [0.10391371314544842, 0.10391371314544842, 0.10391371314544842, 0.10391371314544842, 0.1595293963280681, 0.21698832479924154, 0.10391371314544842, 0.10391371314544842]
Timestep: 20, Trans probs: [0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.12362242296307581, 0.2591044861871025, 0.10287884847497028, 0.10287884847497028]
Timestep: 21, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 22, Trans probs: [0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 23, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 24, Trans probs: [0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.10287884847497028, 0.12362242296307581, 0.2591044861871025, 0.10287884847497028, 0.10287884847497028]
Timestep: 25, Trans probs: [0.10411434122542779, 0.10411434122542779, 0.10411434122542779, 0.10411434122542779, 0.11149552431065428, 0.2638184283367791, 0.10411434122542779, 0.10411434122542779]
Timestep: 26, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 27, Trans probs: [0.10265451584759873, 0.10265451584759873, 0.10265451584759873, 0.10265451584759873, 0.1277470910364509, 0.25632581387795683, 0.10265451584759873, 0.10265451584759873]
Timestep: 28, Trans probs: [0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.2169257116941194, 0.15954492358392935, 0.10392156078699187, 0.10392156078699187]
Timestep: 29, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 30, Trans probs: [0.10411434122542779, 0.10411434122542779, 0.10411434122542779, 0.10411434122542779, 0.11149552431065428, 0.2638184283367791, 0.10411434122542779, 0.10411434122542779]
Timestep: 31, Trans probs: [0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.2169257116941194, 0.15954492358392935, 0.10392156078699187, 0.10392156078699187]
Timestep: 32, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 33, Trans probs: [0.1047198094783042, 0.1047198094783042, 0.1047198094783042, 0.1047198094783042, 0.21198070655243517, 0.15970043657773975, 0.1047198094783042, 0.1047198094783042]
Timestep: 34, Trans probs: [0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 35, Trans probs: [0.20533120717200934, 0.10266560358600467, 0.10266560358600467, 0.10266560358600467, 0.15291694621874038, 0.12842382867922694, 0.10266560358600467, 0.10266560358600467]
Timestep: 36, Trans probs: [0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.10392156078699187, 0.2169257116941194, 0.15954492358392935, 0.10392156078699187, 0.10392156078699187]
