Action: 0
[0.16120200579001454, 0.0808732932915455, 0.35507637600528136, 0.06028561068632952, 0.14549185908005874, 0.07649963377411148, 0.06028561068632952, 0.06028561068632952]
[0.11956649353402564, 0.14507949888949764, 0.3069465585556533, 0.061530781268551576, 0.15014862206508978, 0.09366648315007883, 0.061530781268551576, 0.061530781268551576]
[0.18431615374561036, 0.06095676750452763, 0.35908977349229143, 0.06053985634482687, 0.11500750665376307, 0.09901022956932683, 0.06053985634482687, 0.06053985634482687]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.28483284730093933, 0.062260326184783166, 0.26534857634630243, 0.06115354509646199, 0.12400941125749634, 0.08008820362109274, 0.06115354509646199, 0.06115354509646199]
[0.22640715001687917, 0.09767442566284805, 0.2667005639213307, 0.058382377490180944, 0.16694258301016796, 0.06712814491823124, 0.058382377490180944, 0.058382377490180944]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

