Action: 0
[0.1740442167665977, 0.062213859368827173, 0.20408469854350647, 0.06166278753548112, 0.23253833152606176, 0.14213053118856347, 0.06166278753548112, 0.06166278753548112]
[0.14081019367803002, 0.0683574665048685, 0.27177649084628785, 0.0683574665048685, 0.24562598295133958, 0.0683574665048685, 0.0683574665048685, 0.0683574665048685]
[0.2414664793697614, 0.07677861336720646, 0.29137037817159284, 0.06539830383919407, 0.1287671169877892, 0.06542250058606792, 0.06539830383919407, 0.06539830383919407]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.21737259250976954, 0.06458918089552303, 0.3024086172678439, 0.06458918089552303, 0.13979634135429408, 0.08206572528600035, 0.06458918089552303, 0.06458918089552303]
[0.18035355694024244, 0.06948668545459968, 0.3716958711587523, 0.06948668545459968, 0.10051714462800676, 0.06948668545459968, 0.06948668545459968, 0.06948668545459968]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.09178840248878434, 0.09178840248878434, 0.09178840248878434, 0.09178840248878434, 0.2717362837523711, 0.17753330131492281, 0.09178840248878434, 0.09178840248878434]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1002746399347078, 0.1002746399347078, 0.1002746399347078, 0.1002746399347078, 0.1002746399347078, 0.2980775204570455, 0.1002746399347078, 0.1002746399347078]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1002746399347078, 0.1002746399347078, 0.1002746399347078, 0.1002746399347078, 0.2005492798694156, 0.19780288052233772, 0.1002746399347078, 0.1002746399347078]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

