Action: 0
[0.1997572988827152, 0.0679354808762991, 0.3111248811264421, 0.0679354808762991, 0.1494404114726672, 0.06793548501297919, 0.0679354808762991, 0.0679354808762991]
[0.15819167841323478, 0.08610242065156828, 0.3251937976773556, 0.08610242065156828, 0.08610242065156828, 0.08610242065156828, 0.08610242065156828, 0.08610242065156828]
[0.14068976955250653, 0.07489419823602973, 0.33431032237579644, 0.07489416601852153, 0.07563412264771299, 0.14978908913238978, 0.07489416601852153, 0.07489416601852153]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.18958497560859106, 0.07122546511762189, 0.33393587069664205, 0.07119804949571777, 0.09940015534239657, 0.09225938474759511, 0.07119804949571777, 0.07119804949571777]
[0.1826089341365616, 0.0750909412278022, 0.32647277250199425, 0.0750909412278022, 0.11546358722243301, 0.0750909412278022, 0.0750909412278022, 0.0750909412278022]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.20067608195277573, 0.19729567218889726, 0.10033804097638786, 0.10033804097638786]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.14876800110552477, 0.07779301959380457, 0.07779301959380457, 0.07779301959380457, 0.19596612036994338, 0.266300780555509, 0.07779301959380457, 0.07779301959380457]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.20067608195277573, 0.19729567218889726, 0.10033804097638786, 0.10033804097638786]
[0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.10033804097638786, 0.20067608195277573, 0.19729567218889726, 0.10033804097638786, 0.10033804097638786]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

