Action: 0
[0.19766303477148364, 0.08523299177164147, 0.24560075152208105, 0.08523299177164147, 0.12321467050484257, 0.09258957611502681, 0.08523299177164147, 0.08523299177164147]
[0.2586197576491989, 0.08617510119069782, 0.15913463099751396, 0.08617510119069782, 0.15137010539979787, 0.08617510119069782, 0.08617510119069782, 0.08617510119069782]
[0.13750526704072027, 0.0872562359371916, 0.21645965894983096, 0.08725623576583082, 0.20971092095269156, 0.08729920982207307, 0.08725623576583082, 0.08725623576583082]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.12533940619864473, 0.08810675838642709, 0.2628470067217301, 0.08638688540708907, 0.177777877538755, 0.08676829493317585, 0.08638688540708907, 0.08638688540708907]
[0.11540523169785842, 0.10637979650627023, 0.30080624535426903, 0.08566933774713278, 0.1347313754530712, 0.08566933774713278, 0.08566933774713278, 0.08566933774713278]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.09214337694497492, 0.09214337694497492, 0.09214337694497492, 0.09214337694497492, 0.2397927976279475, 0.20734694070220303, 0.09214337694497492, 0.09214337694497492]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.32149271017569137, 0.09692961283204408, 0.09692961283204408, 0.09692961283204408]
[0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.09692961283204408, 0.3214927101756914, 0.09692961283204408, 0.09692961283204408]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

