0.0,0.5,1
2040.0,0.5533333333333332,1
3209.8556371272384,0.375,0
1120.0,0.36564440199222215,1
968.0,0.5682328657422475,1
750.0,0.5798061289283475,1
1792.0,0.5924373588357906,1
3060.0,0.5982783617762544,0
2322.0,0.38843974953819915,1
1946.0,0.3919095329397857,1
1666.0,0.585033820710199,1
1548.0,0.6023449180310106,1
1580.0,0.6083314901320735,1
2556.0,0.6096536557769694,1
1224.0,0.4223303322783639,1
468.0,0.6102727847859416,1
1332.0,0.6286000393202125,1
867.0,0.6410643306667345,1
650.0,0.6512264816361968,1
1710.0,0.6600298531871929,1
1794.0,0.6676661899859302,1
1390.0,0.6560314235689971,1
1245.0,0.6561559134491451,1
2451.0,0.666238861059505,1
1144.0,0.4690520613471888,1
810.0,0.6404937851223619,1
308.0,0.6685448958398129,1
1377.0,0.6821110059705067,1
2448.0,0.6898756418185432,1
525.0,0.48609263354028076,1
1080.0,0.6549457871822177,1
759.0,0.6826141282251618,1
385.0,0.6950231500910468,1
2680.0,0.7016114755091608,1
1870.0,0.49644805590853547,1
2850.0,0.6489579771791933,0
2052.0,0.4668912379559668,1
1180.0,0.4568032559432764,1
2384.0,0.6426815294382121,1
3460.0,0.47239749181710133,0
1425.0,0.44847124046881215,1
2720.0,0.6514507733836943,0
1166.0,0.46005187547314963,1
3154.0,0.6494839486104786,0
902.0,0.4588508928073035,1
1570.0,0.6577708202190213,1
330.0,0.6542779485948573,1
890.0,0.6755086451542883,1
1860.0,0.6850614619259544,1
2480.0,0.6701834310276965,1
930.0,0.47841171291675166,1
560.0,0.6672655990135351,1
2754.0,0.6876534717524196,0
1815.0,0.4716583158541019,1
780.0,0.6516581307826527,1
871.0,0.679307663346318,1
2850.0,0.6891275128681412,0
624.0,0.4669456703434659,1
1824.0,0.6703302425062354,1
784.0,0.6597056019275463,1
918.0,0.6861883057842192,1
1710.0,0.6907988020407372,1
1738.0,0.673981516968536,1
689.0,0.6765310008902405,1
1960.0,0.6971031733982325,1
2227.0,0.7010744063995489,1
3306.0,0.4967948238839809,0
1896.0,0.47486695739073004,1
756.0,0.6619682987911676,1
2784.0,0.6953876661756307,0
1408.0,0.4758102891747308,1
969.0,0.6837270233260028,1
1818.0,0.6926633342297441,1
1180.0,0.6887888822418679,1
1116.0,0.7135264002408965,1
688.0,0.71556152200448,1
740.0,0.7195798573463486,1
3135.0,0.7233595247015532,0
1749.0,0.48612341644907286,1
578.0,0.6698419920600065,1
1027.0,0.7040901115648521,1
2278.0,0.7109251245690127,1
810.0,0.49590581459776856,1
686.0,0.6980671085793941,1
2340.0,0.7105385938534079,1
688.0,0.5021231154082643,1
2682.0,0.7005449779191945,1
2100.0,0.4993691144753204,1
1530.0,0.5062347269370198,1
804.0,0.679001562916181,1
847.0,0.7143549170665515,1
464.0,0.7206691092251766,1
407.0,0.7261228681050284,1
708.0,0.73048088777874,1
1880.0,0.7340642456619528,1
840.0,0.7369771866844395,1
1960.0,0.7392859321038705,1
1414.0,0.7410500314977838,1
1166.0,0.7274449948726117,1
3080.0,0.7292032009644345,0
1358.0,0.5260682054288256,1
504.0,0.7121096418776167,1
931.0,0.7272548125073865,1
1770.0,0.7349120329812335,1
2300.0,0.7077417967501443,1
400.0,0.5380108136834941,1
451.0,0.7162649615481056,1
1220.0,0.7298049552028079,1
275.0,0.7362985986862449,1
2800.0,0.7394728791254702,0
1305.0,0.5011151899487305,1
2780.0,0.706284504164148,0
3140.0,0.47429312373675175,0
770.0,0.47143612791413403,1
2322.0,0.6892684810385811,1
3192.0,0.4951635869715763,0
470.0,0.4741565000208311,1
2736.0,0.6911175419201105,0
3360.0,0.4556244268504789,0
1728.0,0.4570174804260626,1
2020.0,0.6828156760505788,1
1694.0,0.48195003796540037,1
546.0,0.6768099313336486,1
1485.0,0.704443787123923,1
1548.0,0.6850923148931588,1
2505.0,0.7101871741172479,1
348.0,0.4852175877404695,1
1806.0,0.6966447531608958,1
1232.0,0.6747529297239038,1
2784.0,0.7117934875358486,0
1216.0,0.4736996438887845,1
930.0,0.6969239240241164,1
690.0,0.6998349962021296,1
3060.0,0.708078830655575,0
1020.0,0.4701117078683879,1
1216.0,0.7009383151948652,1
2142.0,0.7026110936898575,1
360.0,0.483795852714878,1
869.0,0.7057694080468581,1
650.0,0.7106501556809587,1
2184.0,0.7186685481425487,1
1376.0,0.5026270981979848,1
1692.0,0.7131885765676379,1
3180.0,0.6906093510832274,0
1425.0,0.504255702231574,1
516.0,0.7112121563369639,1
1590.0,0.7196514806499337,1
1946.0,0.6960033315077857,1
612.0,0.698800334445244,1
2226.0,0.728743297268998,1
1248.0,0.5187440320314298,1
2080.0,0.7164485980761532,1
385.0,0.516425636113575,1
702.0,0.7157768249670695,1
2508.0,0.726165084920586,1
1524.0,0.5255526102174175,1
1130.0,0.7067909785946137,1
1224.0,0.7124613818729614,1
2376.0,0.7249803571187378,1
1740.0,0.5379685863166527,1
1276.0,0.721624021809242,1
1476.0,0.710452115474064,1
948.0,0.725954033976243,1
980.0,0.7415205844939095,1
780.0,0.7375840856456128,1
3000.0,0.7394296529640132,0
624.0,0.519835195210531,1
1581.0,0.7184178656264175,1
1600.0,0.7273015264208587,1
1335.0,0.7218478288112964,1
572.0,0.7476464472359733,1
1885.0,0.7463210948141529,1
1710.0,0.7201007958088543,1
1260.0,0.7197881089628806,1
759.0,0.7455773374055841,1
2156.0,0.7467505029633927,1
670.0,0.5443839206794964,1
400.0,0.7294053522047081,1
1065.0,0.7429098077568442,1
671.0,0.7489364397191383,1
2790.0,0.7524207877969942,0
1666.0,0.5226644148635355,1
1080.0,0.7255297522278881,1
2254.0,0.7355920767580107,1
1776.0,0.5278883122064812,1
1620.0,0.6989665731401065,1
1330.0,0.7110127460435263,1
2193.0,0.7416913698186703,1
2175.0,0.5331751543504362,1
1683.0,0.5181890804821014,1
793.0,0.7216560940644208,1
920.0,0.7348501487682685,1
1125.0,0.7420013968867709,1
1272.0,0.7462512701632477,1
1419.0,0.7335485369641366,1
1023.0,0.7406532384613086,1
1742.0,0.7546524135516154,1
1513.0,0.7257710298219974,1
798.0,0.748720878459994,1
1243.0,0.7477574950382007,1
1586.0,0.7373260726872967,1
1484.0,0.7324732692400309,1
864.0,0.7418193110698897,1
1782.0,0.7553151423492764,1
1560.0,0.7510158684932163,1
400.0,0.7522052881559187,1
1064.0,0.7545126206612536,1
2873.0,0.7567023834381359,0
2565.0,0.5267006809876831,1
2784.0,0.5320566383410532,0
2880.0,0.5083486744433147,0
1632.0,0.4977216115819207,1
