Action: 0
[0.08809266942271084, 0.06342374956076248, 0.5090091371785815, 0.05175405196480733, 0.10799345786718291, 0.07621883007634031, 0.05175405196480733, 0.05175405196480733]
[0.21945578910672722, 0.05615990864755751, 0.37144648114854767, 0.05615990864755751, 0.1282981865069375, 0.05615990864755751, 0.05615990864755751, 0.05615990864755751]
[0.08386844072500337, 0.07387242601326201, 0.465485495419273, 0.05281235250590179, 0.15400071788256117, 0.0643358624421951, 0.05281235250590179, 0.05281235250590179]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.13931881412401853, 0.07353559160210514, 0.3995685808670513, 0.04780287586725808, 0.17446313030904925, 0.06970525549600141, 0.04780287586725808, 0.04780287586725808]
[0.12693042897499882, 0.05271889554792705, 0.4550415545156388, 0.05271889554792705, 0.15443353876972696, 0.05271889554792705, 0.05271889554792705, 0.05271889554792705]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

