Timestep: 0, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 2, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 3, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 4, Trans probs: [0.10524550698090472, 0.21049101396180944, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 5, Trans probs: [0.1027304097205301, 0.15296126411838834, 0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.23065627755843116, 0.1027304097205301, 0.1027304097205301]
Timestep: 6, Trans probs: [0.10286808830907794, 0.12378499033073177, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.25900647981480046, 0.10286808830907794, 0.10286808830907794]
Timestep: 7, Trans probs: [0.10410663687327283, 0.11155406804488405, 0.10410663687327283, 0.10410663687327283, 0.10410663687327283, 0.2638061107154788, 0.10410663687327283, 0.10410663687327283]
Timestep: 8, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 9, Trans probs: [0.20943344349836726, 0.10728090905424628, 0.10471672174918363, 0.10471672174918363, 0.10471672174918363, 0.15970203870146826, 0.10471672174918363, 0.10471672174918363]
Timestep: 10, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 11, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
Timestep: 12, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.21049101396180944, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 13, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 14, Trans probs: [0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.10524550698090472, 0.21049101396180944, 0.15803594415276226, 0.10524550698090472, 0.10524550698090472]
Timestep: 15, Trans probs: [0.20943344349836726, 0.10728090905424628, 0.10471672174918363, 0.10471672174918363, 0.10471672174918363, 0.15970203870146826, 0.10471672174918363, 0.10471672174918363]
Timestep: 16, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 17, Trans probs: [0.20943344349836726, 0.10728090905424628, 0.10471672174918363, 0.10471672174918363, 0.10471672174918363, 0.15970203870146826, 0.10471672174918363, 0.10471672174918363]
Timestep: 18, Trans probs: [0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1529612641183883, 0.23065627755843116, 0.1027304097205301, 0.1027304097205301]
Timestep: 19, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 20, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 21, Trans probs: [0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1027304097205301, 0.1529612641183883, 0.23065627755843116, 0.1027304097205301, 0.1027304097205301]
Timestep: 22, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.2266530786398097, 0.15613839150572253, 0.10286808830907794, 0.10286808830907794]
Timestep: 23, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 24, Trans probs: [0.15260279569086693, 0.10370879958850378, 0.1024814843311614, 0.1024814843311614, 0.2049629686623228, 0.12879949873366095, 0.1024814843311614, 0.1024814843311614]
Timestep: 25, Trans probs: [0.12628385306466194, 0.10164144786011038, 0.10102288520833119, 0.10102288520833119, 0.15267319944252253, 0.21530995879938025, 0.10102288520833119, 0.10102288520833119]
Timestep: 26, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.2266530786398097, 0.15613839150572253, 0.10286808830907794, 0.10286808830907794]
Timestep: 27, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 28, Trans probs: [0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.10286808830907794, 0.2266530786398097, 0.15613839150572253, 0.10286808830907794, 0.10286808830907794]
Timestep: 29, Trans probs: [0.1129531996659605, 0.10145528734491957, 0.10116667188404263, 0.10116667188404263, 0.22643289003758876, 0.1544919354153606, 0.10116667188404263, 0.10116667188404263]
Timestep: 30, Trans probs: [0.10275742407349203, 0.10275742407349203, 0.10275742407349203, 0.10275742407349203, 0.15532038018279212, 0.22813507537625563, 0.10275742407349203, 0.10275742407349203]
Timestep: 31, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 32, Trans probs: [0.10275742407349203, 0.10275742407349203, 0.10275742407349203, 0.10275742407349203, 0.15532038018279212, 0.22813507537625563, 0.10275742407349203, 0.10275742407349203]
Timestep: 33, Trans probs: [0.10706853212333349, 0.10212301281204708, 0.10199887259463641, 0.10199887259463641, 0.2578776569186828, 0.12493530776739094, 0.10199887259463641, 0.10199887259463641]
Timestep: 34, Trans probs: [0.10557071930108158, 0.10378868924352194, 0.10374395752075363, 0.10374395752075363, 0.15991210923888968, 0.2157526521334922, 0.10374395752075363, 0.10374395752075363]
Timestep: 35, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
