0,0.5,0
208,0.3333333333333333,1
188,0.5903665579172688,1
105,0.4444444444444444,1
221,0.4700556096893539,1
150,0.5399646354762966,1
244,0.4779140518234309,1
83,0.5423564682515977,0
30,0.3332414067924887,0
231,0.35509204399175986,1
176,0.6141881431208648,1
117,0.4403385262076098,1
219,0.49046447403441945,1
122,0.5385827937407404,1
49,0.45390474928701297,0
215,0.3661644584437348,1
168,0.6274154227323154,1
88,0.4522907164632198,0
133,0.3237965722014574,1
51,0.4456944929770548,0
217,0.3719149899994911,1
24,0.532461890358911,0
58,0.3210406655271997,0
78,0.3107608025239924,0
98,0.3016594269731895,0
66,0.2928940405174683,0
26,0.28636771259338395,0
135,0.2818331146849106,1
115,0.41914991845985333,1
32,0.4273370880901157,0
33,0.30944278626663824,0
28,0.2995328263794377,0
128,0.2923349311901318,1
84,0.43124836645481524,0
77,0.3146724428355344,0
139,0.302183124913984,1
88,0.43625625877423874,0
135,0.3150668879696253,1
142,0.44394200264955463,1
115,0.4426242402260896,1
88,0.4449944183107441,0
81,0.3235948561268997,0
81,0.31540803507596166,0
114,0.3048836994580135,1
86,0.43813090378660857,0
41,0.3148011827131911,0
49,0.30577653235145213,0
131,0.29610894825543965,1
138,0.4357429870735027,1
36,0.4367927108687321,0
28,0.3109303175227517,0
30,0.3016590262127619,0
97,0.29262478636385214,0
102,0.28524906683823703,0
44,0.3831659143325394,0
96,0.27775411874581385,0
33,0.28969101728304575,0
29,0.2857750685592231,0
123,0.2742493040566515,1
66,0.4058548054633094,0
122,0.29452395812002174,1
96,0.43535276856576643,0
118,0.3106698613710038,1
82,0.4340367309047802,0
118,0.31224155861520364,1
46,0.44944516167864984,0
59,0.31685747509426504,0
59,0.3154720460893413,0
76,0.3023594342563424,0
95,0.2924446545728809,0
110,0.2840854765511002,1
84,0.4218295519991772,0
146,0.3042599360889428,1
125,0.43722392499513374,1
127,0.43639647037418805,1
134,0.4349656660911795,1
126,0.44808659533777595,1
142,0.44771309741436116,1
63,0.4494221549410601,0
21,0.3313800027594479,0
84,0.32554472364132037,0
151,0.31483958049697797,1
86,0.4467028761723803,0
56,0.32327590029771675,0
35,0.3151706564051346,0
53,0.3049843012722146,0
22,0.2968171004365941,0
60,0.2906156968844961,0
30,0.28610866941318475,0
117,0.2829503140648095,1
35,0.43128141431386646,0
79,0.31142559456855023,0
96,0.30001001603098826,0
91,0.29919975307347435,0
106,0.28825651697527316,1
145,0.42371967774253694,1
38,0.43026510123797906,0
141,0.30996753153225637,1
33,0.4429488466148199,0
64,0.31768932635106806,0
85,0.3107504120440585,0
77,0.2999988147348273,0
35,0.29149109365358533,0
148,0.28503899044607384,1
133,0.4248335483779057,1
23,0.4308113785492328,0
117,0.30816009230004293,1
41,0.44309016115214317,0
25,0.3172330329046634,0
100,0.3096765950870893,0
99,0.4055752412471422,0
98,0.29851777563415205,0
146,0.28631149513007903,1
57,0.43916831452654415,0
117,0.30231029381446506,1
56,0.43660082662959576,0
71,0.3057263878098263,0
58,0.3018088184659739,0
100,0.291908591717183,0
120,0.3996860345308572,1
72,0.4179269116711201,0
109,0.29625447370429137,1
44,0.4350958178280797,0
119,0.308686727654174,1
117,0.4471176274215401,1
137,0.4342710462146234,1
114,0.4467648843873817,1
137,0.44363702775169994,1
113,0.4542374248399932,1
138,0.4469214920794035,1
90,0.4654740078830282,0
114,0.3330082630999698,1
46,0.4755167825867451,0
91,0.3396069913691261,0
54,0.336261541238547,0
42,0.3234711735592602,0
51,0.3125088011110537,0
95,0.3030711644263949,0
64,0.29539329121412533,0
40,0.289479255368412,0
133,0.285134320977033,1
23,0.4309161881250755,0
95,0.3095924315387965,0
88,0.2997174610540728,0
141,0.29091936531834584,1
143,0.42579397417165954,1
149,0.4397134888685934,1
144,0.4382385853758182,1
72,0.4475296617572921,0
23,0.32287875336264155,0
42,0.309898603136655,0
23,0.3000997543705863,0
148,0.29295859592343126,1
28,0.43907396087245126,0
79,0.3172503817915234,0
37,0.30369064702678694,0
147,0.2942753554783487,1
111,0.4338391835272138,1
72,0.44481771815218085,0
24,0.3202525100051462,0
69,0.30641197943269427,0
79,0.29706104823020685,0
113,0.28999854782823486,1
35,0.43162930546161193,0
82,0.30953977935574345,0
53,0.2985266108754611,0
47,0.290807649469923,0
103,0.28466701675972744,0
110,0.39491077312716666,1
144,0.4155367243013216,1
105,0.4283311663057604,1
26,0.42896403584558523,0
130,0.312909399214004,1
37,0.44445392441066434,0
56,0.3225037816703947,0
31,0.312232694207971,0
95,0.3014448139542018,0
38,0.30508779754086796,0
39,0.29804595611717005,0
32,0.28576840528392883,0
86,0.2794683524879334,0
77,0.27634865439377454,0
113,0.27461664603790414,1
86,0.4253145601276134,0
103,0.3099130277081381,0
145,0.40683897631715726,1
77,0.4400557396517775,0
23,0.3083503424126884,0
51,0.29755816986642797,0
152,0.2880020244626875,1
112,0.4379079218909431,1
84,0.43194946349186514,0
88,0.3111590851853685,0
141,0.3002018982286251,1
68,0.4507193977897114,0
40,0.3076894248959802,0
70,0.30052416564805867,0
116,0.29079731570347167,1
63,0.43314400131712716,0
62,0.3057169115380303,0
152,0.29817311007528935,1
41,0.44894893171706907,0
