Action: 0
[0.1454246335510201, 0.08600415984995678, 0.44393911608642433, 0.04130636032497103, 0.10460538995598415, 0.09610761958170161, 0.04130636032497103, 0.04130636032497103]
[0.2322238113865543, 0.06111279300807256, 0.2292625495467582, 0.06111279300807256, 0.17872170972521895, 0.11534075730917825, 0.06111279300807256, 0.06111279300807256]
[0.21668220396973722, 0.051453286565990325, 0.36929216796773756, 0.039221454844495025, 0.17402863680398264, 0.07087934015906719, 0.039221454844495025, 0.039221454844495025]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.23875694482562013, 0.039972666646416036, 0.3638771319793404, 0.039972666646416036, 0.1413586341266191, 0.0961166224827563, 0.039972666646416036, 0.039972666646416036]
[0.17355810207813321, 0.04906980426420906, 0.48062586055818585, 0.04906980426420906, 0.1004670160426356, 0.04906980426420906, 0.04906980426420906, 0.04906980426420906]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

