Action: 0
[0.301111790479473, 0.0544845860927318, 0.3155292008061616, 0.05343908591889023, 0.10329930117009761, 0.06525786369486526, 0.05343908591889023, 0.05343908591889023]
[0.2742670838316237, 0.07475612867775333, 0.2771961441018563, 0.07475612867775333, 0.07475612867775333, 0.07475612867775333, 0.07475612867775333, 0.07475612867775333]
[0.16970996373327765, 0.052400984587212915, 0.3965967831902137, 0.052400984587212915, 0.13297921420813696, 0.09111010051952005, 0.052400984587212915, 0.052400984587212915]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.24997528599921934, 0.057614830028691555, 0.3178039834609232, 0.0519212423784847, 0.09639975877504811, 0.12244241460066378, 0.0519212423784847, 0.0519212423784847]
[0.27497838246563, 0.05154063374883065, 0.24478669554277827, 0.05154063374883065, 0.1422131496604033, 0.1318592373358659, 0.05154063374883065, 0.05154063374883065]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10012922250690576, 0.10012922250690576, 0.10012922250690576, 0.10012922250690576, 0.29909544245165964, 0.10012922250690576, 0.10012922250690576, 0.10012922250690576]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.10012922250690576, 0.10012922250690576, 0.10012922250690576, 0.10012922250690576, 0.19896621994475386, 0.20025844501381151, 0.10012922250690576, 0.10012922250690576]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

