Action: 0
[0.12041524394063499, 0.099454465713471, 0.18333049392835046, 0.09945446516758935, 0.09952746406268173, 0.19890893685209374, 0.09945446516758935, 0.09945446516758935]
[0.15949106735751153, 0.09838162685707871, 0.14964776786826042, 0.09838162685707871, 0.1987492786428789, 0.09858537870303437, 0.09838162685707871, 0.09838162685707871]
[0.1015519821981867, 0.10155177742065741, 0.1860436626520088, 0.10155163660649201, 0.20461001631674292, 0.10158765159292829, 0.10155163660649201, 0.10155163660649201]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.09830372893658826, 0.09827370302990791, 0.23985305314329408, 0.09827370302990146, 0.17021191309614558, 0.09853649270435982, 0.09827370302990146, 0.09827370302990146]
[0.11735746363742192, 0.0999547769170056, 0.2841514303371186, 0.09968119612375044, 0.09968120209652426, 0.09981153864067832, 0.09968119612375044, 0.09968119612375044]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

Action: 1
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

